ID,country,owner_age,attitude_stable_business_environment,attitude_worried_shutdown,compliance_income_tax,perception_insurance_doesnt_cover_losses,perception_cannot_afford_insurance,business_age_years,motor_vehicle_insurance,has_mobile_money,current_problem_cash_flow,has_cellphone,owner_sex,offers_credit_to_customers,attitude_satisfied_with_achievement,has_credit_card,keeps_financial_records,perception_insurance_companies_dont_insure_businesses_like_yours,perception_insurance_important,has_insurance,covid_essential_service,attitude_more_successful_next_year,problem_sourcing_money,marketing_word_of_mouth,has_loan_account,has_internet_banking,has_debit_card,future_risk_theft_stock,business_age_months,medical_insurance,funeral_insurance,motivation_make_more_money,uses_friends_family_savings,uses_informal_lender,Target,total_age_in_months,stability_index,profit_ratio,country_x_cashflow,country_x_insurance,log_turnover,log_expenses,log_income,income_stability,maturity
ID_Y5KTQ4,zimbabwe,-0.8041079073996005,yes,yes,no,no,yes,-0.6545168008317747,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,don't know,yes,no,yes,yes,yes,yes,never had,never had,never had,yes,0.0,0,0,yes,never had,never had,Low,-7.8542016099812955,-0.11630419012401642,-0.09203967054114683,zimbabwe_yes,zimbabwe_no,-0.1639790434371015,-0.07593183843986262,-0.10732609777972317,-0.11614521768450574,-9.39474249816892
ID_UML3SO,eswatini,-0.4285441252345059,yes,no,yes,no,yes,-0.6545168008317747,0,have now,yes,yes,female,"yes, sometimes",yes,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,have now,never had,never had,no,5.0,0,3,yes,used to have but don't have now,used to have but don't have now,High,-2.8542016099812955,-0.09988089870412156,-0.08660519149211328,eswatini_yes,eswatini_no,-0.1547125515972317,-0.07165421873351656,-0.09264396591139037,-0.09979467541178683,-3.376604745964838
ID_2PMB6X,eswatini,0.17235792622964538,yes,yes,no,yes,yes,-0.6545168008317747,0,have now,yes,yes,female,no,yes,never had,"yes, sometimes",no,yes,no,don't know,yes,yes,yes,never had,never had,have now,no,0.0,0,0,yes,never had,never had,Medium,-7.8542016099812955,-0.11161247689458742,-0.09197157556093011,eswatini_yes,eswatini_no,-0.16391138904912092,-0.07592654177129425,-0.10301606617913245,-0.11148038639330364,-9.393982296982559
ID_7RWWRJ,zimbabwe,-1.4801227152967706,no,yes,no,no,yes,0.006459951625177069,0,have now,yes,no,male,"yes, sometimes",no,never had,"yes, sometimes",don't know,do not know / n‎/a,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,0.07751941950212483,-0.11616038912768355,-0.0922172116044184,zimbabwe_yes,zimbabwe_no,-0.163167492714407,-0.07495772344635017,-0.10730428320379758,-0.11599932881291856,0.09263433103665165
ID_0NZUTP,malawi,-0.5787696381005437,yes,no,yes,no,no,-0.25793074935760363,0,have now,no,yes,male,no,no,never had,yes,no,yes,yes,no,yes,yes,no,have now,never had,have now,yes,0.0,0,0,yes,never had,don't know,High,-3.0951689922912435,-0.03217423669825932,0.2781080337811581,malawi_no,malawi_yes,0.6324725516232916,0.30659276906226235,-0.04397502015440336,-0.033656255564588886,-1.8960006336483155
ID_CLKA9L,eswatini,0.3976961955287021,yes,yes,no,no,yes,-0.6545168008317747,0,have now,yes,yes,female,"yes, sometimes",no,never had,"yes, sometimes",no,no,no,yes,yes,yes,yes,never had,never had,never had,no,8.0,0,0,yes,used to have but don't have now,never had,Low,0.14579839001870454,-0.11511632539698283,-0.08981954429780471,eswatini_yes,eswatini_no,-0.15766634557862547,-0.07165421873351656,-0.1067154694629217,-0.11495228568533647,0.1730886439754779
ID_IVCG3M,zimbabwe,-1.3298972024307327,yes,no,no,no,no,0.006459951625177069,0,have now,yes,yes,male,"yes, sometimes",yes,never had,"yes, always",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,0.07751941950212483,-0.11624624819518807,-0.08806866348743318,zimbabwe_yes,zimbabwe_no,-0.16025135137456645,-0.07584709510914824,-0.10728246910373733,-0.11608735798586065,0.09231264572918897
ID_JY446Y,zimbabwe,1.449274785590967,yes,no,no,yes,yes,0.40304600309934807,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,yes,no,no,no,yes,yes,yes,never had,never had,never had,yes,0.0,0,0,yes,never had,never had,Low,4.836552037192177,-0.11630750941070156,-0.0920366345882811,zimbabwe_yes,zimbabwe_no,-0.16384915105442896,-0.07580472613667594,-0.10734354978310062,-0.1161481267204308,5.784305599033137
ID_4PCYWS,malawi,0.9234854905598345,no,yes,yes,yes,yes,0.006459951625177069,0,never had,yes,yes,female,"yes, sometimes",no,never had,yes,yes,yes,no,no,yes,yes,yes,never had,never had,never had,yes,0.0,0,0,yes,never had,never had,Medium,0.07751941950212483,-0.04288129519712324,-0.0638096823047373,malawi_yes,malawi_no,-0.03721338182866873,0.024643123077290385,-0.04397502015440336,-0.04291740135075914,0.0805156802546356
ID_X73A4R,malawi,0.24747068266266428,yes,yes,no,no,yes,-0.25793074935760363,0,never had,yes,no,female,no,no,never had,no,no,yes,no,no,yes,no,no,never had,never had,never had,yes,0.0,0,0,yes,never had,never had,Low,-3.0951689922912435,-0.08694158093099766,-0.10054229310112327,malawi_yes,malawi_no,-0.07115992897384506,0.024643123077290385,-0.08921036894898922,-0.08706481987705679,-3.3322948576839417
ID_J1J2PE,malawi,-0.8792206638326193,yes,yes,yes,no,no,0.40304600309934807,0,have now,no,no,male,"yes, sometimes",no,never had,yes,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,yes,no,yes,never had,never had,have now,yes,0.0,0,0,yes,never had,never had,Medium,4.836552037192177,0.18650824473213104,0.5021994649464008,malawi_no,malawi_no,0.6324725516232916,-0.06508326258945234,0.17572922150038237,0.18796242966737564,2.962715686939315
ID_PP4XGQ,malawi,0.3225834390956832,no,no,no,no,yes,-0.12573539886621327,0,have now,no,yes,female,no,yes,never had,no,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,yes,yes,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-1.5088247863945592,-0.03835882998471151,-0.07979979648237868,malawi_no,malawi_no,-0.14404443764137834,-0.06726878731649168,-0.03581810352113616,-0.03840131329805713,-1.7627372877126106
ID_52DEZH,eswatini,0.022132413363607568,yes,yes,yes,no,no,-0.39012609984899393,0,have now,yes,yes,female,no,yes,never had,"yes, always",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,3.0,0,0,yes,never had,never had,Low,-1.6815131981879272,-0.11577106050897949,-0.09197580447155537,eswatini_yes,eswatini_no,-0.16305933569632527,-0.07507061569641388,-0.1069335082035233,-0.11561261866930256,-2.009118770190151
ID_5XYA06,zimbabwe,-0.7289951509665815,yes,no,yes,no,yes,-0.25793074935760363,0,have now,yes,no,male,"yes, always",no,never had,"yes, always",don't know,yes,no,no,yes,yes,yes,never had,never had,never had,no,6.0,0,0,yes,never had,never had,Low,2.9048310077087565,-0.11601721737026208,-0.0915930261163907,zimbabwe_yes,zimbabwe_no,-0.163167492714407,-0.07552937156324593,-0.10710797343191665,-0.11585870890569266,3.4712215197412255
ID_I6KKQV,zimbabwe,-0.8792206638326193,yes,no,no,yes,yes,-0.9189075018145554,0,have now,yes,yes,female,"yes, always",yes,never had,"yes, always",yes,no,no,no,yes,yes,yes,never had,never had,never had,no,6.0,0,0,yes,never had,never had,Low,-5.0268900217746655,-0.11575846860915229,-0.09198193376502552,zimbabwe_yes,zimbabwe_no,-0.16373550905828074,-0.07574117604364579,-0.10684628700229266,-0.11560212814082715,-6.011124561935989
ID_7GS3TA,zimbabwe,-0.5787696381005437,yes,yes,no,no,yes,-0.39012609984899393,0,have now,yes,yes,female,"yes, sometimes",no,never had,"yes, always",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-4.681513198187927,-0.11622072536970506,-0.09194183217445737,zimbabwe_yes,zimbabwe_no,-0.16375174283849656,-0.07579413417404096,-0.10726501816629821,-0.11606182359645154,-5.598233727958363
ID_CXZ2EI,eswatini,-0.27831861236846805,yes,no,no,no,yes,1.3284134565390804,0,never had,yes,yes,female,"yes, sometimes",yes,never had,"yes, always",yes,no,no,no,yes,yes,yes,never had,never had,never had,no,11.0,0,0,yes,never had,never had,Low,26.940961478468964,-0.11567820420544138,-0.09196730578521203,eswatini_yes,eswatini_no,-0.16368680929878704,-0.07570587218140906,-0.10677651551832146,-0.11552222642625966,32.21396215917642
ID_Y8R9GR,zimbabwe,-1.0294461766986571,no,yes,yes,no,yes,-0.6545168008317747,0,have now,yes,yes,female,no,no,have now,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,never had,never had,yes,1.0,0,3,yes,never had,never had,High,-6.8542016099812955,-0.11628946541000885,-0.09190864425725577,zimbabwe_yes,zimbabwe_no,-0.16381668059484447,-0.07588946587682643,-0.10731737189224774,-0.11613044969136077,-8.197008300592794
ID_OWCZP8,zimbabwe,0.022132413363607568,yes,no,no,no,no,1.0640227555562998,3,have now,yes,yes,female,"yes, sometimes",yes,never had,"yes, sometimes",no,yes,no,yes,yes,yes,yes,never had,never had,never had,yes,0.0,3,0,yes,never had,never had,Medium,12.768273066675597,-0.11633055217006945,-0.09169745590529826,zimbabwe_yes,zimbabwe_no,-0.16368680929878704,-0.07595302539468755,-0.10734791283153486,-0.11617148887629473,15.267334305668365
ID_IUKCUM,malawi,-0.5036568816675248,yes,no,no,no,yes,-0.39012609984899393,0,have now,no,yes,male,"yes, sometimes",yes,never had,no,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,yes,no,no,never had,never had,never had,yes,0.0,0,0,yes,never had,never had,Low,-4.681513198187927,0.0743348206817114,-0.07301180986841392,malawi_no,malawi_no,-0.10502298192177777,-0.03455351193265501,0.07189874845070729,0.07447201822095392,-5.230875322631755
ID_Y5J3SP,zimbabwe,-1.104558933131676,yes,yes,no,no,yes,-0.9189075018145554,0,have now,yes,yes,female,"yes, sometimes",no,never had,no,don't know,do not know / n‎/a,no,no,yes,yes,yes,never had,never had,never had,no,3.0,0,0,yes,never had,never had,Low,-8.026890021774665,-0.11632995913281625,-0.09208653660400558,zimbabwe_yes,zimbabwe_no,-0.16405373919771607,-0.07596361904043503,-0.10734616760987684,-0.11617093203451934,-9.602160327950994
ID_BKTMAV,eswatini,0.022132413363607568,yes,yes,yes,no,yes,-0.786712151323165,0,never had,yes,yes,female,no,yes,never had,"yes, always",yes,yes,no,don't know,yes,yes,yes,never had,never had,never had,no,6.0,0,3,yes,have now,have now,Medium,-3.4405458158779787,-0.11243253330764358,-0.09214970538475709,eswatini_yes,eswatini_no,-0.16103355455241802,-0.07288559378288563,-0.10410270604130376,-0.11228679582929993,-4.100933755512086
ID_DZIJ7Q,zimbabwe,1.374162029157948,yes,no,yes,no,no,2.385976260470203,3,have now,yes,yes,male,no,yes,never had,"yes, always",no,yes,yes,yes,yes,yes,yes,never had,never had,never had,yes,0.0,0,2,yes,never had,never had,High,28.631715125642437,-0.11432105957776292,-0.08935725556191595,zimbabwe_yes,zimbabwe_yes,-0.15847344230156107,-0.07288559378288563,-0.10584378959869437,-0.1141647555996531,34.02354312376035
ID_UDO4CD,malawi,0.3225834390956832,no,no,no,no,yes,-0.39012609984899393,0,have now,no,no,male,"yes, sometimes",no,never had,yes,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,yes,no,yes,never had,never had,never had,no,4.0,0,0,no,never had,never had,Low,-0.6815131981879272,0.09405532337244206,-0.0866252779262241,malawi_no,malawi_no,-0.12955916683863147,-0.046482348651436786,0.08996987162350244,0.09435574841877101,-0.7829517782532422
ID_DTJVZH,eswatini,-1.104558933131676,no,no,no,yes,no,-0.5223214503403844,0,have now,yes,yes,female,"yes, sometimes",no,never had,"yes, always",no,no,no,no,yes,yes,yes,never had,never had,never had,no,10.0,0,0,yes,never had,never had,Low,3.7321425959153878,-0.11588158935232494,-0.09202680632780898,eswatini_yes,eswatini_no,-0.16400610647393832,-0.07597068153328125,-0.1069335082035233,-0.11572523302719727,4.464318010953318
ID_YM59WG,zimbabwe,-0.4285441252345059,yes,no,no,no,yes,-0.6545168008317747,0,have now,yes,no,female,no,yes,never had,"yes, sometimes",don't know,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,3,0,yes,never had,never had,Medium,-7.8542016099812955,-0.1163492902460071,-0.09198338508205756,zimbabwe_yes,zimbabwe_no,-0.1639465687596462,-0.07595090667900502,-0.10736536521563617,-0.1161901093693728,-9.39437757982638
ID_D1SD44,lesotho,1.6746130548900235,yes,no,no,no,no,1.3284134565390804,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,yes,yes,used to have but don't have now,used to have but don't have now,used to have but don't have now,no,0.0,0,0,yes,used to have but don't have now,used to have but don't have now,Low,15.940961478468964,-0.11624426586994008,-0.09201329328107116,lesotho_yes,lesotho_no,-0.164046702402508,-0.07602365181957485,-0.10726065547952165,-0.11608593195134129,19.069201023888382
ID_TYOBTP,zimbabwe,-1.254784445997714,no,yes,no,no,yes,-0.786712151323165,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,don't know,do not know / n‎/a,no,no,yes,yes,yes,never had,never had,never had,yes,0.0,0,0,yes,never had,never had,Low,-9.440545815877979,-0.11633268815540135,-0.09184465220857052,zimbabwe_yes,zimbabwe_no,-0.16380044576041766,-0.07593183843986262,-0.10735227589900535,-0.11617354689264335,-11.289824023480806
ID_3E1E42,malawi,-0.8792206638326193,no,yes,no,no,yes,0.6674367040821287,0,have now,no,yes,male,"yes, sometimes",no,never had,yes,no,yes,no,no,yes,yes,no,never had,never had,never had,yes,0.0,0,0,yes,never had,never had,Low,8.009240448985544,0.148548719226742,0.12004589253019154,malawi_no,malawi_no,0.8722077223964908,0.7443221989242256,0.2905154923200303,0.16654921464578032,4.27796571564903
ID_9WVNF7,malawi,-1.179671689564695,yes,no,no,no,yes,-0.39012609984899393,0,have now,no,yes,male,"yes, sometimes",no,never had,no,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,yes,yes,no,never had,never had,never had,yes,0.0,0,0,yes,never had,never had,Low,-4.681513198187927,2.52318394357432,0.6331642582186561,malawi_no,malawi_no,1.2027771988337361,0.1999360976387045,2.7084790911405325,2.257186108885645,-2.12527767250658
ID_MHMX5N,malawi,-0.7289951509665815,no,yes,no,no,yes,0.40304600309934807,0,have now,no,yes,male,"yes, sometimes",no,never had,yes,no,yes,no,no,no,no,no,never had,never had,have now,yes,0.0,0,0,yes,never had,never had,Low,4.836552037192177,0.01145115682134453,-0.14703608220535563,malawi_no,malawi_no,0.17661161761833682,0.31379291316559876,0.01563926732595051,0.011903905987944113,4.1105764763586015
ID_08GH61,zimbabwe,1.1488237598588913,yes,yes,no,no,yes,-0.9189075018145554,0,have now,yes,yes,female,"yes, sometimes",no,never had,"yes, sometimes",don't know,no,no,yes,yes,yes,yes,never had,never had,never had,no,2.0,0,0,yes,never had,never had,Low,-9.026890021774665,-0.11626999310994542,-0.09204355669613039,zimbabwe_yes,zimbabwe_no,-0.16389785872076143,-0.07584709510914824,-0.10730428320379758,-0.11611096241316353,-10.796396248864403
ID_2RRA3P,eswatini,0.24747068266266428,no,no,no,no,yes,-0.5223214503403844,0,have now,yes,no,male,no,no,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,never had,have now,no,5.0,0,0,yes,never had,never had,Low,-1.2678574040846122,-0.09954457510473626,-0.09156063213401605,eswatini_yes,eswatini_no,-0.16049403861487918,-0.07288559378288563,-0.09221412099432637,-0.09946358332472227,-1.5102422882057254
ID_1QY9MB,eswatini,-0.8041079073996005,yes,no,no,yes,yes,-0.5223214503403844,0,never had,yes,yes,female,"yes, sometimes",yes,never had,"yes, sometimes",yes,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-6.267857404084612,-0.1138246225224893,-0.0918476910650301,eswatini_yes,eswatini_no,-0.16251872600546904,-0.07464733545725931,-0.1051905279742668,-0.11367614965073482,-7.484176182458192
ID_ITIFXZ,eswatini,-0.20320585593544915,no,yes,no,yes,yes,-0.786712151323165,0,never had,yes,yes,female,"yes, sometimes",no,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,11.0,0,0,yes,never had,never had,Low,1.5594541841220213,-0.11487337532970619,-0.09164118857688665,eswatini_yes,eswatini_no,-0.163167492714407,-0.07548525127584879,-0.10606163834143317,-0.1147214130307822,1.8635200838222374
ID_9TI8VK,zimbabwe,0.8483727341268156,yes,no,no,no,yes,-0.6545168008317747,0,have now,yes,yes,female,"yes, sometimes",yes,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,9.0,2,3,yes,never had,never had,Medium,1.1457983900187045,-0.11619876005706939,-0.09204355669613039,zimbabwe_yes,zimbabwe_no,-0.16389785872076143,-0.07584709510914824,-0.1072388423311298,-0.11604015067592671,1.3704048027740126
ID_GDGK8D,malawi,0.09724516979662648,no,yes,no,no,no,1.7249995080132514,3,never had,yes,yes,male,no,no,never had,no,no,yes,no,no,don't know,no,no,never had,never had,never had,yes,0.0,0,0,no,never had,never had,Medium,20.699994096159017,-0.052941656069472445,-0.10762592944767227,malawi_yes,malawi_no,0.013906733613124776,0.1161256561337954,-0.059658893960719425,-0.05345177187967788,20.41607320467554
ID_9YIL8S,eswatini,1.449274785590967,no,yes,no,yes,yes,-0.786712151323165,0,never had,yes,yes,female,"yes, sometimes",yes,never had,no,yes,no,no,don't know,no,yes,yes,never had,never had,never had,no,3.0,0,0,yes,never had,never had,Low,-6.440545815877979,-0.11603228762690748,-0.09209688388169715,eswatini_yes,eswatini_no,-0.16413737259372224,-0.07603777770314306,-0.10706435427116198,-0.11587525083548665,-7.705268311688136
ID_O04K0L,eswatini,0.8483727341268156,yes,yes,yes,no,yes,-0.39012609984899393,0,have now,yes,yes,male,no,no,never had,"yes, sometimes",yes,no,no,yes,yes,yes,yes,have now,never had,never had,no,3.0,0,0,yes,never had,never had,Medium,-1.6815131981879272,-0.11460340205737284,-0.09121284556016954,eswatini_yes,eswatini_no,-0.1621134604458255,-0.0748236804504205,-0.10588735555076156,-0.11445100065067883,-2.0068507116520005
ID_XHN5A5,malawi,-0.8792206638326193,yes,yes,no,no,yes,-0.5223214503403844,0,have now,no,no,male,"yes, sometimes",no,never had,no,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-6.267857404084612,-0.004086185152540875,-0.0790291824662688,malawi_no,malawi_no,-0.13809326212996434,-0.06203153037514958,-0.0038399419088499982,-0.0040938923142968976,-7.2720830789348385
ID_7ZTRJ6,eswatini,0.472808951961721,no,yes,no,no,no,0.6674367040821287,0,never had,yes,yes,female,"yes, sometimes",yes,never had,"yes, always",yes,no,no,no,no,yes,yes,never had,never had,have now,no,3.0,0,0,yes,never had,never had,Low,11.009240448985544,-0.11488304341398275,-0.09165781338226364,eswatini_yes,eswatini_no,-0.16326213970214692,-0.07556466919476908,-0.10606163834143317,-0.1147312687076207,13.157335136080244
ID_I03OD4,malawi,-1.104558933131676,no,no,yes,no,yes,-0.39012609984899393,0,have now,no,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,yes,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Medium,-4.681513198187927,-0.08761600675843019,-0.0021415661392927467,malawi_no,malawi_no,-0.07115992897384506,-0.06902065271860747,-0.08152761200429011,-0.0875718803455347,-5.040171439864702
ID_PJ8T22,eswatini,0.24747068266266428,yes,no,no,no,no,-0.39012609984899393,0,have now,yes,yes,male,no,no,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,have now,have now,no,10.0,0,3,yes,never had,never had,Medium,5.318486801812073,-0.1116560547143464,-0.08848810588120885,eswatini_yes,eswatini_no,-0.12955916683863147,-0.04476949227871173,-0.10649747825284919,-0.1114887740623988,6.110107199929686
ID_ANUTXH,zimbabwe,-1.5552354717297896,no,no,no,no,yes,-0.786712151323165,0,have now,yes,yes,male,"yes, sometimes",no,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,2.0,0,0,yes,never had,never had,Low,-7.440545815877979,-0.11623556008067512,-0.09148484088552197,zimbabwe_yes,zimbabwe_no,-0.16349203397401366,-0.07595302539468755,-0.10726065547952165,-0.11607705931328417,-8.894769826551581
